genes	logFC	logCPM	LR	PValue	FDR
Bra027489	8.37977331707427	4.16977550676049	612.942497777826	2.56302160287507e-135	2.47158203804308e-132
Bra005748	8.22476564053472	5.33134186258377	608.10003461025	2.897320499248e-134	2.71412706310983e-131
Bra039710	8.068922572535	3.32194778563581	599.526499069518	2.12221470584264e-132	1.93280704334619e-129
Bra101055	6.59647258928987	3.90363440344728	598.406271230623	3.71919100581668e-132	3.29570582453274e-129
Bra012554	7.83462454077546	3.00444528667728	577.976527975398	1.03330467346858e-127	8.91551587605642e-125
Bra036397	5.43024280962054	4.74899583056488	577.67273530347	1.20312266430373e-127	1.01145596909042e-124
Bra019443	8.33420164291658	3.62206701452624	575.074879570212	4.41979862497294e-127	3.6227984379247e-124
Bra038180	8.56618313716454	3.52219279144508	572.352167296076	1.72845832155491e-126	1.38221860948344e-123
Bra003086	7.10078989403867	4.15731458014137	571.185029876224	3.10128231667137e-126	2.42099388849295e-123
Bra101934	7.96593081378252	3.26340169054416	567.767824377803	1.71742006149434e-125	1.30951282688872e-122
Bra038175	6.50227688978832	4.29978405922295	548.508859224205	2.65689642197799e-121	1.97981052244074e-118
Bra033617	8.34050093057501	2.99013379648278	542.587791497463	5.15782254898362e-120	3.75798950918946e-117
Bra021340	6.49958688794435	4.12467241467975	536.024261391255	1.38150329147841e-118	9.84681487341361e-116
Bra102305	7.14318416821426	3.59486209255512	530.607860537276	2.08307839704019e-117	1.45314662561185e-114
Bra012631	4.04147107739445	6.21173393172969	514.991596720035	5.20231206608011e-114	3.55350428563685e-111
Bra011114	4.68812764304868	4.11538052194019	513.725527792285	9.80962067594214e-114	6.56383741024724e-111
Bra031679	8.29653036118526	3.27632570991763	512.13045274163	2.18117758410921e-113	1.43028538900377e-110
Bra035452	7.38417308873178	2.83007034934478	509.281381103591	9.09003957501235e-113	5.84382603031235e-110
Bra023234	5.8936959682623	4.33554958125553	507.066876821648	2.75665146106287e-112	1.73812175872824e-109
Bra025779	7.7479121276021	2.62158000194035	504.035595134854	1.25867391144945e-111	7.7864417989987e-109
Bra021021	7.62142086564417	2.48441726582297	502.59584089368	2.58922985658708e-111	1.57209406125779e-108
Bra040676	7.72191669312204	3.66048588975021	497.0112759115	4.2487403843807e-110	2.53279001786709e-107
Bra022069	8.87489677751068	5.09341054381365	496.711749324144	4.93664558843873e-110	2.89031783764537e-107
Bra102428	8.04873341328489	2.67774388922902	496.404001277013	5.75960409629294e-110	3.31298490359924e-107
Bra101918	7.58635370638966	3.48328648081299	494.030682781857	1.89142318986378e-109	1.06920848493214e-106
Bra101550	6.76682293768606	3.81090146589653	488.449111558512	3.0993373882557e-108	1.72233855845321e-105
Bra100413	7.92289168384614	2.76094568581688	487.725025782008	4.45474571774905e-108	2.43429579746397e-105
Bra014656	6.42087618024806	5.08981820021374	484.84836240264	1.88261605915508e-107	1.01189070051668e-104
Bra030455	3.77703505433976	5.05451572270523	480.883059129487	1.37275280951264e-106	7.25942683314368e-104
Bra019508	4.51964645382773	3.28746639687418	479.57433327992	2.64464803834515e-106	1.37635040052734e-103
Bra036806	7.79304289587423	2.98477675492763	477.9186609441	6.06234194007494e-106	3.10571883108183e-103
Bra015220	6.81092685578706	3.98031952808586	477.245075593419	8.49596326699931e-106	4.28549457900164e-103
Bra028065	6.94564066913819	4.77458191034133	476.381310016686	1.30969049493616e-105	6.50618519052603e-103
Bra022006	7.92023352506357	2.08628333830963	471.063379342979	1.88091924333586e-104	9.20443272108249e-102
Bra018098	7.32818135547576	2.68918129982693	463.836636578703	7.03040487311917e-103	3.38979242021997e-100
Bra025470	7.84583112709777	3.00597172746835	462.952418743808	1.09496030668208e-102	5.20296573553413e-100
Bra025687	7.8724183251743	2.87943290031679	460.646632865621	3.4767462920214e-102	1.62845829537865e-99
Bra006411	7.54822504650207	2.54015165712753	451.232343929083	3.88977293430157e-100	1.79625331263304e-97
Bra039775	6.68965062013411	4.92885935652537	438.6468353469	2.13278960854959e-97	9.71219067993268e-95
Bra031113	5.96011939093987	4.13440301319178	435.066307798254	1.28298450738173e-96	5.76235795116778e-94
Bra027541	6.70787036008206	4.37108761142458	432.065553858942	5.77195452450808e-96	2.55736585128441e-93
Bra034104	5.43617937265647	3.18376971779668	432.018296174821	5.91028494970702e-96	2.58374016861392e-93
Bra006468	9.17290532476085	3.78570736139316	431.960611484301	6.08363787092539e-96	2.62452940623725e-93
Bra024600	5.71069355942183	4.74620834378672	430.05084462777	1.58424270425173e-95	6.74578773302618e-93
Bra038024	6.61150500330278	2.33302491648341	427.325412882254	6.20891729307333e-95	2.60989450369225e-92
Bra023869	5.4118702017411	2.93947284604092	425.281789398259	1.7290964360746e-94	7.17618795564276e-92
Bra037373	7.11943678183936	2.59811790677614	422.539632413962	6.83390845551335e-94	2.80079195663645e-91
Bra102494	6.84877778419531	1.92256820532225	420.699755811723	1.71844816701988e-93	6.95589630272601e-91
Bra028165	-6.20579873637761	4.68671881941668	419.76042130142	2.75165155481862e-93	1.10022438448583e-90
Bra030641	7.06665472793301	2.8962657502675	418.155098954537	6.15195111687386e-93	2.43016893095112e-90
Bra004775	4.58563746913775	3.58862150715838	416.091192066514	1.73082798454699e-92	6.75579251539787e-90
Bra019605	5.88221063307321	2.59448205781409	415.337153968191	2.52570834108056e-92	9.74239992694214e-90
Bra005999	8.08453506681684	2.4908674976966	415.009041616269	2.97716349745384e-92	1.13502627431417e-89
Bra101312	6.53167245568448	2.58328278656088	414.469208185287	3.90218021300248e-92	1.47058370854842e-89
Bra007638	6.45427183752199	2.29594854417301	414.119869094871	4.64887180295463e-92	1.73207454322129e-89
Bra101375	7.25800435162054	1.93827013498586	413.330065080465	6.90659338863547e-92	2.54434244306956e-89
Bra024228	8.91242605163922	4.43440856865374	412.817529689917	8.92951103654853e-92	3.25302087061463e-89
Bra008251	3.18956243319834	4.56490690034437	410.801186357868	2.45317871819271e-91	8.83872204762467e-89
Bra033475	7.91988896731706	2.35275574627885	409.131596544449	5.66442827135518e-91	2.01869141014046e-88
Bra033044	7.75360450145701	2.61203409170131	408.948180593347	6.20985199236987e-91	2.18927330401969e-88
Bra007426	6.67931573926437	2.29014366444618	403.789211482936	8.24290961899017e-90	2.8751093369982e-87
Bra008496	8.07520331850617	1.88829224800081	402.237591117914	1.79408307390473e-89	6.19185281516993e-87
Bra013230	5.17203445849444	3.201761754528	400.779447032734	3.72614061850492e-89	1.27259346311376e-86
Bra013409	5.9151495975386	2.94851091342302	398.715693266278	1.04836664019122e-88	3.54358732288141e-86
Bra101048	7.70809630113348	2.38447935684975	397.564428683079	1.86694666154141e-88	6.2460796114243e-86
Bra026191	4.63996278614586	4.42557272864758	393.868373027556	1.19052434290952e-87	3.94280016474489e-85
Bra013188	6.67833770516254	2.7397025127353	392.873064472071	1.96071041345262e-87	6.42858123258709e-85
Bra036590	6.67743287864745	2.5730656176703	391.675336850449	3.5740150766011e-87	1.16021022095565e-84
Bra102291	8.24606066282176	2.3605265095939	391.180959073508	4.57912001232716e-87	1.47191772396246e-84
Bra101325	8.02754190066341	2.20188351530869	386.570703369137	4.617933170751e-86	1.46998228028556e-83
Bra015590	8.13931270072237	1.99855927737154	384.555091699413	1.26841546587596e-85	3.99880171919954e-83
Bra030640	7.90513622384901	1.77118795532723	381.548087667682	5.72690545924052e-85	1.78826713611542e-82
Bra003087	6.93092557395827	2.14201038021845	380.450595405881	9.92795261571373e-85	3.07082813595666e-82
Bra012759	6.88800849686744	2.38321039295722	379.614983377197	1.50933458333967e-84	4.62491149382782e-82
Bra030307	2.63924560267157	5.25764595514486	378.007883622724	3.37815244489377e-84	1.025550779729e-81
Bra102379	6.72713561241182	1.99995135376515	374.861590935228	1.63566160619969e-83	4.92004009930912e-81
Bra031430	6.66900802375281	2.49922745220643	373.076597452051	4.00249564086703e-83	1.19299840524643e-80
Bra027613	4.33716028439827	5.21552863879171	370.293448296278	1.61547924808388e-82	4.77177640602938e-80
Bra027914	7.52511059090082	1.96857398266872	369.206673650168	2.78564863166503e-82	8.15473765057154e-80
Bra023923	6.21673665693464	2.72339188349825	367.173428695449	7.72027178521109e-82	2.24004027452846e-79
Bra035330	6.38057441024835	1.7847970393403	366.503948764613	1.07994707148163e-81	3.10598461690072e-79
Bra102511	3.42339091169057	3.56115407120352	364.532743945261	2.90140859982783e-81	8.27204206630914e-79
Bra102261	5.95874119869709	2.42133424826931	364.189822617501	3.44569297293479e-81	9.73913237100111e-79
Bra041173	7.82070367113159	1.68753634210601	362.731267403475	7.15919996915297e-81	2.00622811443263e-78
Bra019353	3.90755943792686	3.72726195407555	362.03362640292	1.01571315456243e-80	2.8222192541219e-78
Bra040209	7.51207299283023	2.70110116691802	361.909280768203	1.08105198144107e-80	2.97852532063095e-78
Bra037723	7.71851203047728	1.56306986124589	360.794791944453	1.89025686463856e-80	5.1646543184087e-78
Bra100798	7.32555495391176	1.79795663512641	359.945407446388	2.89381880089025e-80	7.84129231609822e-78
Bra100870	7.12156981018801	2.06320404480399	358.628444628482	5.60064129128037e-80	1.50514939358368e-77
Bra000514	-7.38812853028219	3.02714184254233	358.1519491854	7.11204582795526e-80	1.89579387448105e-77
Bra100854	7.5501631829018	3.0666820504255	357.614122285664	9.3133667264933e-80	2.46255931339948e-77
Bra019154	5.92562049868375	4.16956873771661	351.600743817052	1.89914096697343e-78	4.98137079073264e-76
Bra006426	-3.84797878786799	4.96243990703976	350.891808002159	2.70979524031455e-78	7.05127432890423e-76
Bra034995	8.49748317816616	2.89952595798575	347.250205074449	1.68249222374253e-77	4.34361201101151e-75
Bra039410	6.94818448791411	1.89974322700479	345.272682363232	4.53523452966678e-77	1.16169323847019e-74
Bra000758	4.5739364934043	2.98302619201944	345.211708265502	4.67604023675836e-77	1.18847543598912e-74
Bra032770	6.2510670110416	5.76540093369182	344.340962098927	7.23608475882574e-77	1.8249962383663e-74
Bra102051	7.64590824533994	1.83999192898911	342.624727704064	1.71103137778527e-76	4.28241112850731e-74
Bra023138	7.57574644107904	1.76363256832109	340.78356946168	4.30748411184831e-76	1.06992031496341e-73
Bra013876	3.14289775928628	4.10953007528495	340.508443502297	4.94471076740914e-76	1.21896414985747e-73
Bra017966	-4.27399186015255	5.5948869948524	339.731028009217	7.30210346457347e-76	1.7866721365147e-73
Bra034671	6.53182538458324	2.37433199714849	339.032924492157	1.03629477697832e-75	2.51681458168802e-73
Bra008191	8.58673326119793	6.58739811814142	338.957717240053	1.07612383657e-75	2.59432884041328e-73
Bra027758	7.27669462787018	2.74322285827308	338.348067811098	1.46094740113603e-75	3.49635638255818e-73
Bra009821	7.72566880053001	6.87511010465079	334.988618713018	7.87560311372323e-75	1.87114057456264e-72
Bra026762	-7.38259061011977	3.28598430640921	329.591579547402	1.17961976746828e-73	2.78245995079011e-71
Bra008763	6.58865354885017	3.73865395868687	328.195562457624	2.37574312416289e-73	5.56382070085206e-71
Bra102308	6.39827948330135	1.81612031908337	327.666399991569	3.09780404753828e-73	7.20338307139274e-71
Bra033536	7.39827467665191	1.33330075349979	320.535158375296	1.10747124810087e-71	2.55708871911854e-69
Bra021977	5.43239562289606	3.48776886275827	319.43231561208	1.92555322811634e-71	4.41490305526227e-69
Bra024310	3.65115753701757	3.48844282919484	318.951762623826	2.45036730116499e-71	5.57918004884003e-69
Bra014881	5.3135571477706	2.04462444301847	317.831972940866	4.29684231418486e-71	9.71590130725373e-69
Bra101227	6.76679888599179	3.12799784917482	317.558734801687	4.92796854427312e-71	1.10666647028139e-68
Bra002663	7.07191593812389	1.33257760627074	316.333764754308	9.10963204350624e-71	2.03181976741795e-68
Bra034973	7.79155372369293	2.24539032533159	315.874275665073	1.14707364746063e-70	2.5411556540062e-68
Bra100392	6.74058587128442	3.47160889270416	315.563545182759	1.34053436840175e-70	2.94980539173074e-68
Bra030128	7.17062428257582	1.70802600923531	314.619047057085	2.1528806532281e-70	4.70576653182598e-68
Bra028337	6.10508611757159	1.44575569096088	314.503006248463	2.28190468563294e-70	4.95475555813558e-68
Bra018532	4.70799415075088	7.18229195397793	313.043710918552	4.74441889374314e-70	1.02338988334971e-67
Bra010066	5.84877093333506	2.39702583965861	312.811783245742	5.32973244760137e-70	1.14213031215363e-67
Bra022346	7.15299406143651	1.3724421229499	311.059980002924	1.28326525182777e-69	2.73210505270631e-67
Bra100359	7.09506917225052	1.06330162579449	309.79937944532	2.41506360971775e-69	5.10856068205265e-67
Bra001051	6.50525759125045	3.1765340668132	309.30035389456	3.10197599559093e-69	6.51951839534872e-67
Bra006921	6.50952507966663	1.79329112145409	309.230162641543	3.21313697668851e-69	6.71013516271887e-67
Bra034326	5.57728364781822	2.55852410066684	308.600144702063	4.4073337299268e-69	9.14577537994366e-67
Bra019267	5.43506534714128	2.7074751555528	308.002287871926	5.94863471667238e-69	1.2266533739342e-66
Bra007112	5.93377817515794	2.24298171682184	307.135544409052	9.18832331021361e-69	1.88285972732483e-66
Bra035285	7.31227635214126	1.58517885498905	304.670012307724	3.16489048144886e-68	6.44517169038906e-66
Bra102510	5.53516489671174	1.6168315519165	304.079528030512	4.25597685944314e-68	8.6136242771952e-66
Bra007582	-7.68790789697763	2.78789992743573	303.87668993296	4.71182281668135e-68	9.47770151475652e-66
Bra012888	7.54068701806324	2.01696814748169	303.596038197752	5.42414192495902e-68	1.08439842252214e-65
Bra023023	4.02990499709472	4.31866523773314	302.377227189332	9.99678447237491e-68	1.98645195451973e-65
Bra036648	2.73072677567242	4.46003566541007	301.123698089687	1.87480846006452e-67	3.70297258916478e-65
Bra024962	7.59480831341357	1.5039929389291	300.884406522384	2.11392661689472e-67	4.15025820288187e-65
Bra036407	3.65208863517057	2.91371360650713	298.994980561312	5.45421759899982e-67	1.06444900249052e-64
Bra028476	3.45826582634687	3.38804120277519	298.773056526333	6.09653153716151e-67	1.18276319236044e-64
Bra035153	7.96951116071558	1.79449613433582	297.24508311478	1.31215174046344e-66	2.53067759497498e-64
Bra025444	4.56351116265714	1.85484595125704	296.661659952704	1.75831464404539e-66	3.37133697276704e-64
Bra100032	-9.15714169481049	3.72865133174567	293.806779879053	7.36396539685649e-66	1.40373449689961e-63
Bra001655	6.04974480652164	1.90226047211599	293.292364339645	9.53221069154071e-66	1.80654677424015e-63
Bra037269	8.34324636481677	4.17541348354006	293.109352427804	1.0448857247685e-65	1.96888898034396e-63
Bra025476	6.11950321298245	1.34573495892673	292.221658115975	1.63111048035702e-65	3.05595538968375e-63
Bra010009	9.05574506734771	3.91562986819534	291.222923894189	2.69211847673282e-65	5.01514139185448e-63
Bra033115	8.10921810249468	2.92571003508486	290.845724980917	3.25298010375557e-65	6.02573212778723e-63
Bra037006	3.38998419135549	4.19779699288868	289.348360530385	6.89514173849811e-65	1.27006186618055e-62
Bra005311	6.6805581090492	2.13835377808627	289.318943912285	6.9976604127062e-65	1.28174464777317e-62
Bra102020	5.92257540993363	1.80363902887163	286.722429763534	2.5746783686582e-64	4.6897766485109e-62
Bra102723	4.21093300050569	2.21730676817573	285.839616047888	4.00948481209968e-64	7.26292699084599e-62
Bra014746	-8.73178530822842	3.08285293862272	284.047439591633	9.85396677525932e-64	1.77517587176059e-61
Bra039910	-6.94396466720459	1.13265619699976	283.970631486376	1.02411347652365e-63	1.834841997529e-61
Bra102104	5.21469400324146	2.12101539022247	283.937618208813	1.04121854495996e-63	1.85534958878272e-61
Bra102664	7.38303404944416	1.32175777979405	282.861139765081	1.7869620186118e-63	3.16697965968784e-61
Bra100353	7.88054712866457	2.06657230728957	282.500574536075	2.14134239997556e-63	3.77463404666659e-61
Bra027120	4.95377467878709	2.74548888958306	282.34602328056	2.31400609324732e-63	4.05718276894652e-61
Bra024175	-2.97131178298804	4.55928405992962	281.086214316228	4.35404415173769e-63	7.5934066810119e-61
Bra013608_Bra013609	5.83764144187671	2.57314736726713	279.630688543425	9.0380697582322e-63	1.56788991091619e-60
Bra022071	9.61032609059781	5.23667314840576	278.024904229376	2.02306145206692e-62	3.49105872783779e-60
Bra100079	5.18395527941367	1.99941902914946	276.687608306057	3.95766265697329e-62	6.79371128451222e-60
Bra024315	8.21767860869149	2.35478181520066	276.665174712624	4.00246596693255e-62	6.83483602384466e-60
Bra003805	7.09872750283652	1.05874252903304	275.424396240746	7.45982032803896e-62	1.26728046163427e-59
Bra039854	7.10168594427655	1.07201944897551	275.040227307305	9.04587374386482e-62	1.52879929092833e-59
Bra015210	8.26221893018948	2.12634666566224	271.357960966932	5.74050736641092e-61	9.65200077038537e-59
Bra002728	3.4312209501991	4.20250822058488	268.799003769157	2.07330535023263e-60	3.46823788357538e-58
Bra102154	6.39128591741243	1.39452148156575	267.250381531921	4.51011673272817e-60	7.50625367086083e-58
Bra023173	6.11982584428009	1.45216117806226	266.878326301796	5.43599238142606e-60	9.00150920251597e-58
Bra100819	7.16377904946771	1.44894375176049	265.179281283991	1.27525900700531e-59	2.10110135993383e-57
Bra040219	2.29172046426596	6.18939087494678	264.228216013358	2.05538891906604e-59	3.36950182447092e-57
Bra035242	6.98546581470525	1.00625754388051	263.068226028701	3.67900959005694e-59	6.00117847906452e-57
Bra001615	7.18857314114689	2.17412492478093	261.368716961522	8.63319368638425e-59	1.40126990789842e-56
Bra040565	6.38799892646129	1.00834063086998	260.838697926173	1.12642202410663e-58	1.81931029085636e-56
Bra017668	4.80102658755685	2.0705772209592	260.750151517219	1.1776111632337e-58	1.89266358867369e-56
Bra041117	6.57031797728861	1.14898180768118	259.754144281273	1.94136373266589e-58	3.1049508635569e-56
Bra025969	4.22116481434377	3.70117217604047	259.686631481509	2.00827485198956e-58	3.1963741539894e-56
Bra033174	6.41624666102027	1.45411458804007	259.489698737583	2.21692010568527e-58	3.5114086717441e-56
Bra100192	5.81162071431517	0.7274605579873	258.538471677119	3.57353305743169e-58	5.63295328625061e-56
Bra102475	6.0527548593444	0.7425286280123	258.3477486862	3.93252784466851e-58	6.1691765762271e-56
Bra102596	7.22687189511977	1.95431951840958	257.652871911089	5.57368960471779e-58	8.70212195570867e-56
Bra017970	6.72685120056714	2.03996333004012	257.394046017586	6.34691512447691e-58	9.86238417944192e-56
Bra024668	6.60031190315767	0.944610346514644	255.554088547444	1.59827053260468e-57	2.4718158468165e-55
Bra101408	6.42376342234433	1.02716712891747	255.188342963584	1.92034627949832e-57	2.95598091389255e-55
Bra026978	-7.30087135504215	2.3886884217327	254.901372590931	2.21787375851145e-57	3.39801060375303e-55
Bra101101	6.81655037261595	0.860300330716842	253.995974081425	3.49388272939687e-57	5.3280899092435e-55
Bra032879	8.44851419816549	3.03182503293762	253.798954924264	3.85707150533616e-57	5.85471312247484e-55
Bra023397	-3.75255709902531	3.41200675037653	253.546663925694	4.37780364790187e-57	6.61451835040363e-55
Bra019684	5.97740923792874	1.76437624689884	252.025859960234	9.39271022761205e-57	1.41265500106751e-54
Bra024350	4.30424022819632	3.8918637569444	251.056288176162	1.52813328866998e-56	2.28780393313345e-54
Bra031736	3.77948217320146	1.94527020854532	250.777249740679	1.75789633006052e-56	2.61982486244064e-54
Bra033674	4.64281765923471	3.43047742446344	250.75833970739	1.77466248076928e-56	2.63284428764626e-54
Bra038989_Bra038990	7.11307859921466	1.09848901175915	248.189497951329	6.44393399180218e-56	9.5169938643792e-54
Bra013991	6.05766299940997	2.4838710028267	246.893024325619	1.23539271456169e-55	1.80955314019816e-53
Bra019068	-3.39351430248341	5.92529834625863	246.891590312955	1.23628237839506e-55	1.80955314019816e-53
Bra031755	-5.66731321318469	2.09862422099499	246.847352621507	1.26404453171491e-55	1.84196569161497e-53
Bra031728	-5.8072464264314	1.51983226515076	244.904692525627	3.35202815321566e-55	4.86296225926911e-53
Bra014936	5.68787434186805	5.82797685814379	244.533293963514	4.03908269587684e-55	5.83389446474511e-53
Bra101387	6.49559497588348	0.594657046405352	243.128284748142	8.17744847674989e-55	1.17593861055789e-52
Bra002700	6.77705526970618	0.824460562596347	242.50348373282	1.1190406810164e-54	1.60218283006484e-52
Bra019467	4.655690691538	3.61317811385288	242.163880538262	1.32706323541315e-54	1.89175749128221e-52
Bra040096	4.13228935437124	1.49051657907201	241.335984312308	2.0109654678223e-54	2.85426514257532e-52
Bra016599	3.42592116686692	2.42486198753714	240.591210766647	2.92277805061355e-54	4.13056568730459e-52
Bra036277	5.98894595613469	1.06776063595702	240.42431997013	3.1782288543667e-54	4.4722999763142e-52
Bra102700	6.71410534797246	1.52593501129187	239.914600302709	4.10512593179952e-54	5.75191298828679e-52
Bra100852	5.41617598396144	0.60082469351398	239.621483765654	4.7559712956169e-54	6.63549067529325e-52
Bra102692	2.15789041826168	4.11538008721189	239.354468036528	5.43827393358397e-54	7.55528336696685e-52
Bra013700	-6.18107640026115	1.27642448054015	238.632870365645	7.81275642543964e-54	1.08083056928645e-51
Bra015110	-4.13103598638807	3.60518704429691	236.737308951115	2.02366080594281e-53	2.78780532959861e-51
Bra039787	-4.92076900509025	4.1612891601198	236.658731459096	2.10509692332258e-53	2.88785827719571e-51
Bra040257	5.16985636901218	3.49305560205608	235.545192635804	3.68204952873581e-53	5.0301399124442e-51
Bra033206	-4.67139033312758	1.31603266378227	234.999973320719	4.84151768384222e-53	6.5866738713749e-51
Bra038587	6.44337729885234	0.55227198450188	234.69052077524	5.6553831640153e-53	7.66210941316404e-51
Bra037593	5.4028169834941	0.938429773177238	234.037813899595	7.8486549323035e-53	1.05898703401414e-50
Bra031756	-5.366534742407	2.46631713277361	233.016824258315	1.31051420936048e-52	1.76097661402877e-50
Bra026355	4.86675227949117	2.16107228500514	231.323783970772	3.06655600647228e-52	4.10380292996762e-50
Bra026985	3.61092029714614	3.89902960012097	230.938935313798	3.72030226108217e-52	4.95843700138623e-50
Bra029765	4.96930846852461	9.32806546766	230.773685274641	4.04218266078584e-52	5.36562926717349e-50
Bra001903	-4.31559928467428	4.94287407314132	229.265214459097	8.6216055400555e-52	1.13982492274919e-49
Bra100130	6.4158827578701	0.530119696492002	228.562091132762	1.2272434355795e-51	1.61596909728294e-49
Bra026629	4.37677005468752	2.03469335274491	227.658095093693	1.93234260841467e-51	2.53422868408367e-49
Bra002780	5.42724501363965	0.874397333487245	226.699454099928	3.1272225841939e-51	4.08495007442093e-49
Bra038144	6.98573048134154	1.31520852866927	226.470836560147	3.50767755886247e-51	4.56373905247713e-49
Bra019201	4.15199016231875	4.16581893218752	226.188924414834	4.04114323876204e-51	5.23703412526842e-49
Bra038271	3.46868787684795	3.4404371036238	225.816059406658	4.87333206786348e-51	6.29062750035591e-49
Bra100802	-6.14027711110693	3.24052741136518	221.693283413219	3.86403978925557e-50	4.9682459831499e-48
Bra033451	9.68292989631829	5.67228698647284	221.455292821791	4.35463507598443e-50	5.57716485298053e-48
Bra101996	6.18913146692697	0.634657481456185	221.358946830968	4.57053132603454e-50	5.83089535356788e-48
Bra018211	6.35377585741285	0.729287522168494	221.150034359494	5.07615270232974e-50	6.45084568415834e-48
Bra017698	-3.77212292551075	4.66188680454738	220.216375993566	8.11309521451424e-50	1.02704267489683e-47
Bra018154	7.02192436151435	4.11083118316538	220.073998560608	8.71450313143147e-50	1.09893236219324e-47
Bra019671	8.13348656706326	3.53959780550615	219.924304566061	9.39495508095109e-50	1.18020073654844e-47
Bra007715	-5.06073304351194	2.15728372510273	219.798249698206	1.00089971589212e-49	1.25253812919675e-47
Bra024518	3.82251961708596	4.06364600016986	219.643577871759	1.08175428873367e-49	1.34857330284072e-47
Bra011218	-3.38514417180575	3.37692880886493	218.642965696144	1.78809854478401e-49	2.22069647681187e-47
Bra035985	5.2937029502638	4.93383104238142	218.466724325348	1.95359851515045e-49	2.41708054778256e-47
Bra100811	-5.71608794538165	0.296990262352498	218.322635216122	2.10022513736802e-49	2.58872487138666e-47
Bra007956	5.4758046165084	1.2179323516507	218.06102584497	2.39514399824876e-49	2.94118300638885e-47
Bra102107	5.7139407010312	0.941451697130888	217.792720569933	2.74067996679449e-49	3.35293559967504e-47
Bra011214	-4.37556576292209	2.301035670563	217.472251587239	3.21932010664767e-49	3.92386053296123e-47
Bra022275	5.61879316168441	0.734301989634893	217.402753091907	3.33368338142114e-49	4.04820285283907e-47
Bra029536	4.14776234537835	2.32475227683419	217.146870046978	3.79089781933907e-49	4.58642681928672e-47
Bra102293	4.57530447174601	2.35976454142912	216.520610455098	5.19223249411677e-49	6.25873995531642e-47
Bra040017	5.08178141507605	0.604845293462693	216.49910511859	5.24862239425479e-49	6.30353781833083e-47
Bra015078	-5.96504823760696	0.943174572496117	216.114607375259	6.36678897790982e-49	7.61853686929669e-47
Bra100805	5.14273482812765	1.37100144311293	214.958647535793	1.13785777671589e-48	1.35661610637032e-46
Bra023650	-5.57743916538761	0.218864797867704	214.921986689755	1.15900546562683e-48	1.37682290585169e-46
Bra101584	6.51900502086463	0.923899741376129	214.380159177501	1.52154559103709e-48	1.80097167123946e-46
Bra101541	5.92650475980728	0.843382271645288	214.297453395516	1.58608817600807e-48	1.87061413765384e-46
Bra026655	6.6983671945987	0.764266166963295	213.828511933355	2.00737275948444e-48	2.35898676219413e-46
Bra020583	3.39575859647999	2.55978001659827	213.589251641526	2.26372477895909e-48	2.65074086884756e-46
Bra038254	5.24801728125969	1.94955181951926	212.841754991566	3.29529851167276e-48	3.844944921787e-46
Bra023330	6.54559722751734	3.89819043430276	212.791932789088	3.3788108888295e-48	3.92840683021463e-46
Bra019542	6.34032640591308	0.930052995965863	212.495464679982	3.9213994292768e-48	4.54314215857591e-46
Bra100384	6.78097828033594	1.56203590889391	212.454818305039	4.00228938919821e-48	4.62053035928315e-46
Bra019571	-3.15010924687838	3.87866643096834	212.297608706708	4.3311714936158e-48	4.98267086881337e-46
Bra022336	4.61766062190286	3.56166854808341	211.651244645186	5.9926316759475e-48	6.86994457200317e-46
Bra024248	5.5402045878599	2.51019693730347	211.164746082378	7.65163936790502e-48	8.74126480681192e-46
Bra100182	6.6943884361974	1.20792338573475	210.752907132591	9.41031536268232e-48	1.07130558957036e-45
Bra101338	5.5632049720806	0.553173453450801	210.480341845823	1.0791191198402e-47	1.22425877447061e-45
Bra011379	5.62506502775695	1.20271700718299	210.253060541298	1.20963772707495e-47	1.36759972957263e-45
Bra040675	-6.11816116092683	0.278408932234905	209.998544513617	1.3746221940912e-47	1.54878824321884e-45
Bra031194	4.06864981833784	2.55071054596624	209.910311017952	1.43692274313891e-47	1.61343787600327e-45
Bra037237	5.79893791903839	2.02775572650275	209.640244655906	1.64571465794666e-47	1.84157155256304e-45
Bra038886	6.6326759439337	0.954577100483072	208.877524793322	2.41413267314752e-47	2.69225061069687e-45
Bra100629	6.81358313838869	1.1512752539155	208.401820889278	3.06583931853427e-47	3.40744656734858e-45
Bra012163	6.71446071482103	1.00314557849802	208.184979500214	3.41869091084843e-47	3.78677766533741e-45
Bra034085	-3.14083518713877	3.11706287754678	207.809278850396	4.12886555355281e-47	4.55801733684633e-45
Bra008303	5.02016559570125	2.01076286666919	207.562682383808	4.67341005808412e-47	5.14184884477866e-45
Bra101501	7.64811780888912	1.82828099942762	206.854324067751	6.670943772198e-47	7.31505797521926e-45
Bra015515	6.97675239190124	2.89001941922038	206.008490454944	1.02032620042296e-46	1.11511450444225e-44
Bra020746	3.41482566270838	3.77849170928646	205.422836527366	1.36938164761818e-46	1.49162511895207e-44
Bra008707	6.45043485637671	0.543602137471537	205.019192290515	1.67724989311119e-46	1.82092689554425e-44
Bra016414	3.44548622306102	3.2642079117436	204.847800879663	1.82807841337672e-46	1.97812564156378e-44
Bra019291	2.92558044357343	2.96320520685378	204.557296664569	2.1153499983764e-46	2.28144672357786e-44
Bra040038	2.93774981413184	3.85750277345575	204.402958329922	2.28590781332809e-46	2.45731342542912e-44
Bra006242	2.10777694329313	4.21881383682798	203.556959478779	3.49668908528302e-46	3.74659951108413e-44
